case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000001,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,101
case_000002,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,118
case_000003,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,135
case_000004,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,152
case_000005,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,169
case_000006,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,186
case_000007,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,203
case_000008,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,220
case_000009,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,237
case_000010,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,254
case_000011,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,271
case_000012,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,288
case_000013,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,305
case_000014,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,322
case_000015,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,339
case_000016,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,356
case_000017,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,373
case_000018,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,390
case_000019,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,407
case_000020,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,424
case_000021,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,441
case_000022,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,458
case_000023,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,475
case_000024,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,492
case_000025,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,509
case_000026,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,526
case_000027,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,543
case_000028,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,560
case_000029,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,577
case_000030,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,594
case_000031,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,611
case_000032,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,628
case_000033,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,645
case_000034,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,662
case_000035,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,679
case_000036,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,696
case_000037,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,713
case_000038,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,730
case_000039,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,747
case_000040,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,764
case_000041,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,781
case_000042,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,798
case_000043,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,815
case_000044,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,832
case_000045,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,849
case_000046,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,866
case_000047,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,883
case_000048,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,900
case_000049,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,917
case_000050,fsmrepairbench_v0_1k_seed_84,0.1.0,0,missing_transition,1.0,0.0,934
case_000051,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1052
case_000052,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1069
case_000053,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1086
case_000054,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1103
case_000055,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1120
case_000056,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1137
case_000057,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1154
case_000058,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1171
case_000059,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1188
case_000060,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1205
case_000061,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,17060
case_000062,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1239
case_000063,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1256
case_000064,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1273
case_000065,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,17128
case_000066,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1307
case_000067,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1324
case_000068,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1341
case_000069,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1358
case_000070,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9294
case_000071,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9311
case_000072,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1409
case_000073,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9345
case_000074,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1443
case_000075,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1460
case_000076,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9396
case_000077,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1494
case_000078,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9430
case_000079,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,17366
case_000080,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1545
case_000081,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1562
case_000082,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1579
case_000083,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1596
case_000084,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1613
case_000085,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1630
case_000086,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1647
case_000087,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1664
case_000088,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9600
case_000089,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9617
case_000090,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9634
case_000091,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1732
case_000092,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1749
case_000093,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1766
case_000094,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1783
case_000095,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1800
case_000096,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9736
case_000097,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1834
case_000098,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9770
case_000099,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,9787
case_000100,fsmrepairbench_v0_1k_seed_84,0.1.0,1,nondeterminism_intro,1.0,1.0,1885
case_000101,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2003
case_000102,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2020
case_000103,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2037
case_000104,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2054
case_000105,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2071
case_000106,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2088
case_000107,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2105
case_000108,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2122
case_000109,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2139
case_000110,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2156
case_000111,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2173
case_000112,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2190
case_000113,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2207
case_000114,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2224
case_000115,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2241
case_000116,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2258
case_000117,fsmrepairbench_v0_1k_seed_84,0.1.0,2,wrong_source,1.0,0.0,2275
