case_id,plan_name,plan_version,cell_index,bug_type,reference_bpr,faulty_bpr,seed
case_000001,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,71
case_000002,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,88
case_000003,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,105
case_000004,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,122
case_000005,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,139
case_000006,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,156
case_000007,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,173
case_000008,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,190
case_000009,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,207
case_000010,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,224
case_000011,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,241
case_000012,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,258
case_000013,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,275
case_000014,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,292
case_000015,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,309
case_000016,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,326
case_000017,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,343
case_000018,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,360
case_000019,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,377
case_000020,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,394
case_000021,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,411
case_000022,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,428
case_000023,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,445
case_000024,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,462
case_000025,fsmrepairbench_v0_1k_seed_54,0.1.0,0,missing_transition,1.0,0.0,479
